name,roof_area_m2,potential_kwh_yr,geometry_wkt
,822.759146205345,144805.60973214076,"POLYGON ((11.409254 47.23032, 11.409225 47.230291, 11.409203 47.230268, 11.409214 47.230263, 11.409137 47.230203, 11.409105 47.23018, 11.409067 47.230197, 11.408939 47.230266, 11.408905 47.230289, 11.40895 47.230326, 11.409035 47.230396, 11.409059 47.230383, 11.409097 47.230414, 11.409142 47.230394, 11.409197 47.230365, 11.409224 47.230341, 11.409254 47.23032))"
,876.5641366627137,154275.28805263762,"POLYGON ((11.41001 47.230613, 11.40985 47.230593, 11.409846 47.230609, 11.409809 47.230604, 11.409807 47.230617, 11.409754 47.23061, 11.40975 47.230621, 11.409729 47.230618, 11.409704 47.230682, 11.409712 47.230684, 11.409695 47.230735, 11.409714 47.230738, 11.409711 47.230759, 11.409984 47.23078, 11.410024 47.230637, 11.41001 47.230613))"
,232.91724557351895,40993.43522093934,"POLYGON ((11.410293 47.230701, 11.410267 47.230693, 11.4103 47.230643, 11.41024 47.230625, 11.410144 47.230774, 11.410242 47.230782, 11.410269 47.230738, 11.410293 47.230701))"
,443.01558085790305,77970.74223099095,"POLYGON ((11.408223 47.230281, 11.408404 47.230196, 11.408316 47.230108, 11.408313 47.230105, 11.408131 47.230191, 11.408223 47.230281))"
,608.1182568383814,107028.81320355514,"POLYGON ((11.411932 47.230665, 11.411904 47.230673, 11.411938 47.230727, 11.412026 47.230702, 11.412014 47.230681, 11.412128 47.230648, 11.412037 47.230503, 11.411862 47.230553, 11.411932 47.230665))"
,156.04239777628086,27463.462008625433,"POLYGON ((11.408898 47.229241, 11.408988 47.229222, 11.408948 47.229135, 11.408859 47.229154, 11.408898 47.229241))"
,670.0395252284836,117926.95644021312,"POLYGON ((11.411963 47.231124, 11.412006 47.231069, 11.412047 47.231046, 11.412178 47.231019, 11.412146 47.230948, 11.412045 47.230913, 11.412003 47.230918, 11.411971 47.230958, 11.411952 47.230958, 11.411921 47.231, 11.411832 47.231018, 11.411856 47.231072, 11.411863 47.231088, 11.411963 47.231124))"
,499.700836295019,87947.34718792335,"POLYGON ((11.409059 47.229207, 11.409076 47.229202, 11.409091 47.229225, 11.409156 47.229206, 11.409272 47.229173, 11.409336 47.229154, 11.40928 47.229063, 11.409034 47.229133, 11.409051 47.229161, 11.409033 47.229166, 11.409059 47.229207))"
,490.8213292315956,86384.55394476083,"POLYGON ((11.410628 47.23074, 11.410678 47.23075, 11.410906 47.230701, 11.410753 47.23058, 11.410724 47.230573, 11.41068 47.230616, 11.410631 47.230722, 11.410628 47.23074))"
,329.6662565564377,58021.26115393304,"POLYGON ((11.411989 47.230183, 11.412101 47.230107, 11.411982 47.230026, 11.41187 47.230102, 11.411899 47.230121, 11.411989 47.230183))"
,167.35409747951493,29454.321156394635,"POLYGON ((11.411686 47.230874, 11.411774 47.230901, 11.411836 47.230819, 11.411749 47.230789, 11.411686 47.230874))"
,374.63653145458176,65936.02953600639,"POLYGON ((11.409666 47.228721, 11.409413 47.228769, 11.409498 47.228853, 11.409656 47.228823, 11.409666 47.228721))"
,261.1026481008412,45954.06606574805,"POLYGON ((11.412355 47.228328, 11.41228 47.228261, 11.412145 47.22833, 11.41222 47.228398, 11.412355 47.228328))"
,504.5347024209856,88798.10762609346,"POLYGON ((11.409763 47.228449, 11.409689 47.228562, 11.409894 47.228624, 11.409968 47.228511, 11.409763 47.228449))"
,648.3780934849524,114114.54445335164,"POLYGON ((11.41046 47.229225, 11.410425 47.22923, 11.410453 47.22933, 11.410488 47.229325, 11.410496 47.229352, 11.410697 47.229326, 11.410654 47.229173, 11.410453 47.2292, 11.41046 47.229225))"
,280.03634050829805,49286.395929460465,"POLYGON ((11.41132 47.230935, 11.411471 47.230863, 11.411404 47.230794, 11.41125 47.230868, 11.41132 47.230935))"
,208.0395788282983,36614.9658737805,"POLYGON ((11.414326 47.229567, 11.414201 47.229431, 11.41414 47.229457, 11.414262 47.22959, 11.414272 47.22959, 11.414326 47.229567))"
,503.41702031439763,88601.395575334,"POLYGON ((11.413349 47.230296, 11.413347 47.23023, 11.413287 47.230231, 11.413286 47.23022, 11.413021 47.230224, 11.413014 47.230224, 11.413041 47.230276, 11.413047 47.230288, 11.413124 47.230287, 11.413126 47.230331, 11.413286 47.230328, 11.413285 47.230298, 11.413349 47.230296))"
,98.39670163850876,17317.819488377543,"POLYGON ((11.408963 47.228777, 11.409084 47.228731, 11.409056 47.228697, 11.408935 47.228743, 11.408963 47.228777))"
,394.94763125395605,69510.78310069627,"POLYGON ((11.410641 47.22997, 11.410704 47.229868, 11.410523 47.229817, 11.41046 47.229918, 11.410641 47.22997))"
,401.258894358529,70621.56540710111,"POLYGON ((11.408844 47.228491, 11.408878 47.228509, 11.408984 47.228415, 11.408852 47.228347, 11.40878 47.228411, 11.408746 47.228441, 11.408768 47.228452, 11.408746 47.228471, 11.408822 47.228511, 11.408844 47.228491))"
,890.520759641018,156731.65369681918,"POLYGON ((11.410816 47.230887, 11.410856 47.230954, 11.411143 47.230875, 11.411102 47.230808, 11.411148 47.230795, 11.411107 47.230727, 11.410775 47.230819, 11.410816 47.230887))"
,364.4018540126857,64134.72630623268,"POLYGON ((11.409067 47.228834, 11.409086 47.228858, 11.409176 47.228823, 11.409097 47.228726, 11.409084 47.228731, 11.408963 47.228777, 11.408941 47.228785, 11.408951 47.228798, 11.408918 47.22881, 11.408959 47.22886, 11.408992 47.228847, 11.409001 47.228859, 11.409067 47.228834))"
,994.5734128662007,175044.92066445132,"POLYGON ((11.410966 47.230084, 11.410956 47.230093, 11.411042 47.230134, 11.411052 47.230124, 11.411133 47.230162, 11.41128 47.230017, 11.411203 47.229976, 11.411116 47.229935, 11.411035 47.229902, 11.410888 47.230047, 11.410966 47.230084))"
,204.8760852085873,36058.19099671137,"POLYGON ((11.409155 47.229859, 11.409356 47.229776, 11.409319 47.229735, 11.409119 47.229818, 11.409155 47.229859))"
,212.67197540991782,37430.267672145535,"POLYGON ((11.408852 47.228347, 11.408709 47.228272, 11.408672 47.228304, 11.408753 47.228397, 11.40878 47.228411, 11.408852 47.228347))"
,731.7915062752447,128795.30510444309,"POLYGON ((11.410379 47.228685, 11.410127 47.228697, 11.410139 47.228823, 11.410201 47.228821, 11.410205 47.228863, 11.410395 47.228854, 11.410379 47.228685))"
,721.9115913676958,127056.44008071448,"POLYGON ((11.412641 47.231246, 11.412628 47.231328, 11.412639 47.231357, 11.41272 47.231424, 11.412644 47.231468, 11.41252 47.231455, 11.412494 47.231436, 11.412508 47.231372, 11.412474 47.231341, 11.412484 47.231319, 11.412441 47.231287, 11.412448 47.231251, 11.412517 47.231217, 11.412537 47.231235, 11.412641 47.231246))"
,47.29682647610316,8324.241459794157,"POLYGON ((11.414245 47.229644, 11.4143 47.229621, 11.414272 47.22959, 11.414262 47.22959, 11.414214 47.22961, 11.414245 47.229644))"
,701.1956711149975,123410.43811623956,"POLYGON ((11.412641 47.231246, 11.412537 47.231235, 11.412517 47.231217, 11.412452 47.231159, 11.412518 47.231126, 11.412526 47.231083, 11.412548 47.231076, 11.412552 47.231036, 11.412585 47.231022, 11.41271 47.231029, 11.412772 47.231084, 11.412667 47.231137, 11.412641 47.231246))"
,565.3060863074948,99493.87119011907,"POLYGON ((11.412629 47.230419, 11.412716 47.230504, 11.412723 47.230511, 11.412951 47.230403, 11.412857 47.230312, 11.412629 47.230419))"
,913.357328996326,160750.8899033534,"POLYGON ((11.411261 47.231059, 11.411151 47.230911, 11.410881 47.231003, 11.410991 47.231151, 11.411261 47.231059))"
,853.0576825585813,150138.15213031034,"POLYGON ((11.41254 47.230941, 11.412429 47.230895, 11.412383 47.230889, 11.412272 47.230908, 11.412236 47.230892, 11.412214 47.230821, 11.412276 47.23076, 11.412329 47.23076, 11.412378 47.230789, 11.412396 47.230775, 11.41245 47.230796, 11.412542 47.23078, 11.412579 47.23079, 11.412587 47.230834, 11.412614 47.230842, 11.412617 47.230872, 11.41254 47.230941))"
,551.516652190826,97066.93078558538,"POLYGON ((11.411413 47.230656, 11.411562 47.23081, 11.411624 47.230782, 11.411674 47.230634, 11.411586 47.230621, 11.411568 47.230602, 11.411502 47.230632, 11.411491 47.230621, 11.411413 47.230656))"
,761.0502746461017,133944.84833771392,"POLYGON ((11.411963 47.231124, 11.411863 47.231088, 11.411856 47.231072, 11.411776 47.231087, 11.411759 47.231112, 11.411781 47.231154, 11.411754 47.231173, 11.411773 47.231216, 11.411725 47.231272, 11.411738 47.231297, 11.411837 47.231336, 11.41184 47.231345, 11.411953 47.231324, 11.41191 47.231232, 11.411913 47.231189, 11.411963 47.231124))"
,95.92977628804405,16883.640626695757,"POLYGON ((11.412959 47.230216, 11.412933 47.230223, 11.412961 47.230278, 11.413041 47.230276, 11.413014 47.230224, 11.413021 47.230224, 11.41302 47.230203, 11.412959 47.230216))"
,411.31343786970723,72391.16506506848,"POLYGON ((11.412629 47.230419, 11.41244 47.230508, 11.412554 47.230584, 11.412716 47.230504, 11.412629 47.230419))"
,591.5420210282994,104111.39570098069,"POLYGON ((11.411658 47.230282, 11.411664 47.230286, 11.411741 47.230338, 11.411764 47.230354, 11.411913 47.230253, 11.411899 47.230244, 11.411989 47.230183, 11.411899 47.230121, 11.411658 47.230282))"
,1817.087599232235,319807.4174648734,"POLYGON ((11.408869 47.229613, 11.408849 47.229622, 11.408908 47.229688, 11.408929 47.22968, 11.40906 47.229827, 11.409095 47.229828, 11.409119 47.229818, 11.409319 47.229735, 11.409061 47.229447, 11.408846 47.229536, 11.408831 47.229571, 11.408869 47.229613))"
,501.37300765317605,88241.64934695899,"POLYGON ((11.412107 47.230245, 11.41206 47.23027, 11.412148 47.230346, 11.412196 47.230321, 11.412214 47.230336, 11.412262 47.23031, 11.412245 47.230294, 11.41235 47.230238, 11.412262 47.230162, 11.412156 47.230218, 11.412138 47.230203, 11.412089 47.230229, 11.412107 47.230245))"
,118.3358312417942,20827.10629855578,"POLYGON ((11.409156 47.229206, 11.409185 47.229254, 11.409301 47.22922, 11.409272 47.229173, 11.409156 47.229206))"
,250.99869742150747,44175.77074618532,"POLYGON ((11.411609 47.230427, 11.411741 47.230338, 11.411664 47.230286, 11.411609 47.230323, 11.411532 47.230375, 11.411609 47.230427))"
,69.33977611718916,12203.800596625295,"POLYGON ((11.41325 47.229786, 11.413206 47.22973, 11.413153 47.22975, 11.413198 47.229805, 11.41325 47.229786))"
,337.377951211986,59378.519413309536,"POLYGON ((11.411228 47.230443, 11.411418 47.230378, 11.411361 47.230299, 11.411171 47.230368, 11.411228 47.230443))"
,788.1855338366951,138720.65395525834,"POLYGON ((11.413068 47.229833, 11.412942 47.229714, 11.412702 47.229832, 11.412828 47.22995, 11.413068 47.229833))"
,428.17862956445936,75359.43880334485,"POLYGON ((11.41225 47.231592, 11.412266 47.23167, 11.412298 47.2317, 11.41219 47.231745, 11.412127 47.231715, 11.412132 47.231693, 11.41206 47.231659, 11.412054 47.231633, 11.412109 47.231584, 11.412149 47.231603, 11.41225 47.231592))"
,81.23952326107401,14298.156093949028,"POLYGON ((11.408949 47.229017, 11.409023 47.228992, 11.408988 47.228944, 11.408914 47.228969, 11.408949 47.229017))"
,822.4499618873713,144751.19329217737,"POLYGON ((11.41225 47.231592, 11.412149 47.231603, 11.412109 47.231584, 11.412034 47.23155, 11.412029 47.231525, 11.412084 47.231478, 11.412076 47.231429, 11.412089 47.231424, 11.412082 47.231384, 11.4121 47.23136, 11.412247 47.231351, 11.412322 47.231393, 11.412241 47.231466, 11.41223 47.231502, 11.41225 47.231592))"
,415.4393755253693,73117.33009246501,"POLYGON ((11.411532 47.230375, 11.411609 47.230323, 11.411556 47.230287, 11.411458 47.230353, 11.411493 47.230377, 11.411388 47.230448, 11.411483 47.230512, 11.411609 47.230427, 11.411532 47.230375))"
,968.8874016324496,170524.18268731117,"POLYGON ((11.411325 47.230585, 11.411172 47.230427, 11.410937 47.230532, 11.41109 47.23069, 11.411325 47.230585))"
,418.4741431445258,73651.44919343655,"POLYGON ((11.412502 47.230154, 11.412671 47.230072, 11.412576 47.229982, 11.412407 47.230065, 11.412502 47.230154))"
,618.2055181652956,108804.17119709204,"POLYGON ((11.412528 47.228562, 11.412373 47.228424, 11.412218 47.228504, 11.412373 47.228642, 11.412528 47.228562))"
,234.27826904783979,41232.9753524198,"POLYGON ((11.41671 47.231363, 11.416707 47.231274, 11.416565 47.231275, 11.416567 47.231365, 11.41671 47.231363))"
Umspannwerk Igls,381.6493189114839,67170.28012842117,"POLYGON ((11.416336 47.230722, 11.416487 47.23072, 11.416484 47.230581, 11.416333 47.230583, 11.416336 47.230722))"
,162.2929885308278,28563.565981425694,"POLYGON ((11.415816 47.231107, 11.415715 47.231108, 11.415717 47.231196, 11.415819 47.231194, 11.415816 47.231107))"
,162.42382637860973,28586.593442635316,"POLYGON ((11.415921 47.231045, 11.416019 47.231044, 11.416017 47.230954, 11.415918 47.230955, 11.415921 47.231045))"
,581.0132077991491,102258.32457265025,"POLYGON ((11.414495 47.23141, 11.414706 47.231391, 11.414714 47.23126, 11.41444 47.231282, 11.414495 47.23141))"
,285.2671493266028,50207.0182814821,"POLYGON ((11.416245 47.231367, 11.416125 47.231368, 11.416129 47.231499, 11.416249 47.231497, 11.416245 47.231367))"
,228.48027036434308,40212.527584124386,"POLYGON ((11.416719 47.231512, 11.41686 47.23151, 11.416858 47.231422, 11.416716 47.231423, 11.416719 47.231512))"
,234.3258007028816,41241.34092370717,"POLYGON ((11.41671 47.231363, 11.416852 47.231362, 11.41685 47.231272, 11.416707 47.231274, 11.41671 47.231363))"
,262.4468494875394,46190.64550980694,"POLYGON ((11.416907 47.230647, 11.417043 47.230637, 11.416989 47.23052, 11.416887 47.230529, 11.416907 47.230647))"
,265.826995413213,46785.55119272549,"POLYGON ((11.415852 47.231341, 11.41585 47.231263, 11.415664 47.231265, 11.415666 47.231344, 11.415852 47.231341))"
,187.74959344126373,33043.92844566242,"POLYGON ((11.416165 47.231072, 11.416042 47.231074, 11.416044 47.231157, 11.416167 47.231156, 11.416165 47.231072))"
,578.3597632045092,101791.31832399365,"POLYGON ((11.417122 47.230852, 11.417244 47.230842, 11.417218 47.23069, 11.417096 47.2307, 11.416932 47.230713, 11.416945 47.230792, 11.417109 47.230776, 11.417122 47.230852))"
,186.77920978451888,32873.14092207533,"POLYGON ((11.416167 47.23101, 11.416283 47.231008, 11.416281 47.230921, 11.416164 47.230922, 11.416167 47.23101))"
,634.020334384837,111587.57885173133,"POLYGON ((11.41498 47.231288, 11.414921 47.231415, 11.415123 47.231491, 11.41523 47.231368, 11.41498 47.231288))"
,197.49303403886051,34758.77399083945,"POLYGON ((11.415769 47.23149, 11.415767 47.231411, 11.415631 47.231412, 11.415633 47.231492, 11.415769 47.23149))"
,91.26477619256717,16062.600609891824,"POLYGON ((11.41682 47.231202, 11.416821 47.23121, 11.4169 47.231209, 11.4169 47.231201, 11.416899 47.231168, 11.416765 47.23117, 11.416766 47.231202, 11.41682 47.231202))"
,162.2119541048475,28549.303922453164,"POLYGON ((11.416019 47.231104, 11.415918 47.231106, 11.41592 47.231193, 11.416022 47.231192, 11.416019 47.231104))"
,199.74127897356072,35154.46509934669,"POLYGON ((11.416287 47.23107, 11.416165 47.231072, 11.416167 47.231156, 11.416228 47.231162, 11.41629 47.231161, 11.416287 47.23107))"
,152.69907120403684,26875.036531910482,"POLYGON ((11.415347 47.231587, 11.415424 47.231588, 11.415465 47.231572, 11.41549 47.231545, 11.415492 47.231505, 11.415451 47.23148, 11.415347 47.231587))"
,666.9168197775522,117377.36028084921,"POLYGON ((11.41523 47.231368, 11.415123 47.231491, 11.415347 47.231587, 11.415451 47.23148, 11.41523 47.231368))"
,197.3706655465435,34737.23713619166,"POLYGON ((11.415769 47.23149, 11.415905 47.231488, 11.415903 47.231409, 11.415767 47.231411, 11.415769 47.23149))"
,162.28860487849823,28562.794458615695,"POLYGON ((11.415918 47.231106, 11.415816 47.231107, 11.415819 47.231194, 11.41592 47.231193, 11.415918 47.231106))"
,228.1875578908425,40161.010188788285,"POLYGON ((11.416719 47.231512, 11.416716 47.231423, 11.416575 47.231425, 11.416578 47.231514, 11.416719 47.231512))"
,308.3244174300356,54265.097467686275,"POLYGON ((11.416368 47.231425, 11.416357 47.231425, 11.416359 47.23148, 11.416369 47.23148, 11.41637 47.231495, 11.416504 47.231493, 11.416501 47.231372, 11.416366 47.231374, 11.416368 47.231425))"
,186.86243130982456,32887.78791052913,"POLYGON ((11.416167 47.23101, 11.416164 47.230922, 11.416048 47.230923, 11.41605 47.231011, 11.416167 47.23101))"
,587.5698331282275,103412.29063056805,"POLYGON ((11.414191 47.231352, 11.413984 47.231486, 11.414133 47.231567, 11.414288 47.231465, 11.414191 47.231352))"
,586.7964919654563,103276.18258592032,"POLYGON ((11.414288 47.231465, 11.414495 47.23141, 11.41444 47.231282, 11.414191 47.231352, 11.414288 47.231465))"
,197.24437340433107,34715.00971916227,"POLYGON ((11.415905 47.231488, 11.416042 47.231487, 11.416039 47.231407, 11.415903 47.231409, 11.415905 47.231488))"
,242.64479036740443,42705.48310466318,"POLYGON ((11.416684 47.231165, 11.416682 47.231083, 11.41652 47.231085, 11.416522 47.231167, 11.416684 47.231165))"
,265.72478751362223,46767.56260239752,"POLYGON ((11.415852 47.231341, 11.416038 47.231339, 11.416036 47.231261, 11.41585 47.231263, 11.415852 47.231341))"
,583.4855674132698,102693.4598647355,"POLYGON ((11.414706 47.231391, 11.414921 47.231415, 11.41498 47.231288, 11.414714 47.23126, 11.414706 47.231391))"
,357.41677835023455,62905.35298964129,"POLYGON ((11.416501 47.231372, 11.416497 47.23123, 11.416482 47.23123, 11.416481 47.231222, 11.416455 47.231193, 11.416434 47.231194, 11.416435 47.23123, 11.416407 47.231231, 11.416408 47.231253, 11.416363 47.231253, 11.416366 47.231374, 11.416501 47.231372))"
,242.49924320882542,42679.86680475328,"POLYGON ((11.416684 47.231165, 11.416846 47.231163, 11.416844 47.231081, 11.416682 47.231083, 11.416684 47.231165))"
,162.5972890120553,28617.12286612174,"POLYGON ((11.415921 47.231045, 11.415918 47.230955, 11.415819 47.230956, 11.415822 47.231046, 11.415921 47.231045))"
,176.80520495800752,31117.716072609324,"POLYGON ((11.413691 47.230724, 11.413784 47.23071, 11.413752 47.230611, 11.413659 47.230624, 11.413691 47.230724))"
,109.4005715966249,19254.500601005984,"POLYGON ((11.414518 47.231184, 11.414625 47.231176, 11.414616 47.231121, 11.414509 47.231129, 11.414518 47.231184))"
,380.5931885823509,66984.40119049377,"POLYGON ((11.418494 47.230142, 11.418402 47.230065, 11.418239 47.230156, 11.41832 47.230222, 11.418332 47.230232, 11.418494 47.230142))"
,30.49393419429033,5366.932418195098,"POLYGON ((11.414682 47.230717, 11.414729 47.230721, 11.414716 47.230756, 11.414669 47.230752, 11.414682 47.230717))"
,151.30857239190385,26630.30874097508,"POLYGON ((11.419118 47.229739, 11.419185 47.229701, 11.419127 47.229626, 11.41904 47.229675, 11.419118 47.229739))"
,508.5740958084522,89509.04086228761,"POLYGON ((11.415389 47.230458, 11.415421 47.230414, 11.415334 47.230384, 11.415302 47.230429, 11.415166 47.230617, 11.415254 47.230646, 11.415411 47.230465, 11.415389 47.230458))"
,57.19796144425926,10066.841214189633,"POLYGON ((11.416606 47.23023, 11.416578 47.230181, 11.416523 47.230193, 11.416547 47.230243, 11.416606 47.23023))"
